neighborhood,borough,date,discountShare,medianAskingRent,totalInventory
Sheepshead Bay,Brooklyn,1/1/21,0.182,1863,170
Sheepshead Bay,Brooklyn,2/1/21,0.147,1900,190
Sheepshead Bay,Brooklyn,3/1/21,0.115,1895,183
Sheepshead Bay,Brooklyn,4/1/21,0.126,1800,159
Sheepshead Bay,Brooklyn,5/1/21,0.136,1850,162
Sheepshead Bay,Brooklyn,6/1/21,0.13,1850,169
Sheepshead Bay,Brooklyn,7/1/21,0.077,1850,182
Sheepshead Bay,Brooklyn,8/1/21,0.107,1863,168
Sheepshead Bay,Brooklyn,9/1/21,0.086,1997,152
Sheepshead Bay,Brooklyn,10/1/21,0.109,2000,174
Sheepshead Bay,Brooklyn,11/1/21,0.054,1900,149
Sheepshead Bay,Brooklyn,12/1/21,0.054,1875,147
Sheepshead Bay,Brooklyn,1/1/22,0.092,1895,153
Sheepshead Bay,Brooklyn,2/1/22,0.172,1950,151
Sheepshead Bay,Brooklyn,3/1/22,0.141,1950,184
Soho,Manhattan,1/1/19,0.142,6200,183
Soho,Manhattan,2/1/19,0.113,6450,186
Soho,Manhattan,3/1/19,0.182,4840,214
Soho,Manhattan,4/1/19,0.143,4650,245
Soho,Manhattan,5/1/19,0.119,5100,285
Soho,Manhattan,6/1/19,0.145,5050,338
Soho,Manhattan,7/1/19,0.169,5195,307
Soho,Manhattan,8/1/19,0.104,5223,268
Soho,Manhattan,9/1/19,0.194,5223,248
Soho,Manhattan,10/1/19,0.182,5198,236
Soho,Manhattan,11/1/19,0.141,6600,199
Soho,Manhattan,12/1/19,0.104,6300,163
Soho,Manhattan,1/1/20,0.119,5095,159
Soho,Manhattan,2/1/20,0.096,4500,156
Soho,Manhattan,3/1/20,0.19,5225,142
Soho,Manhattan,4/1/20,0.182,5325,154
Soho,Manhattan,5/1/20,0.231,4495,307
Soho,Manhattan,6/1/20,0.271,4295,435
Soho,Manhattan,7/1/20,0.295,4098,606
Soho,Manhattan,8/1/20,0.321,4013,710
Soho,Manhattan,9/1/20,0.283,4100,676
Soho,Manhattan,10/1/20,0.253,3995,612
Soho,Manhattan,11/1/20,0.227,4146,556
Soho,Manhattan,12/1/20,0.129,4000,510
Soho,Manhattan,1/1/21,0.146,3825,494
Soho,Manhattan,2/1/21,0.107,3995,391
Soho,Manhattan,3/1/21,0.095,3992,389
Soho,Manhattan,4/1/21,0.076,3995,368
Soho,Manhattan,5/1/21,0.044,4200,321
Soho,Manhattan,6/1/21,0.044,4745,250
Soho,Manhattan,7/1/21,0.066,4800,213
Soho,Manhattan,8/1/21,0.071,5600,197
Soho,Manhattan,9/1/21,0.089,5600,157
Soho,Manhattan,10/1/21,0.122,6500,131
Soho,Manhattan,11/1/21,0.08,6800,125
Soho,Manhattan,12/1/21,0.071,6250,127
Soho,Manhattan,1/1/22,0.088,5995,125
Soho,Manhattan,2/1/22,0.066,5900,137
Soho,Manhattan,3/1/22,0.134,6000,134
Soundview,Bronx,1/1/19,0,1725,30
Soundview,Bronx,2/1/19,0.25,1513,16
Soundview,Bronx,3/1/19,0.13,1950,23
Soundview,Bronx,4/1/19,0.13,2025,23
Soundview,Bronx,5/1/19,0.105,1947,19
Soundview,Bronx,6/1/19,0.25,1813,16
Soundview,Bronx,7/1/19,0.083,1513,24
Soundview,Bronx,8/1/19,0.083,1650,24
Soundview,Bronx,9/1/19,0.286,1765,21
Soundview,Bronx,10/1/19,0.19,1850,21
Soundview,Bronx,11/1/19,0.111,1969,27
Soundview,Bronx,12/1/19,0.211,1895,19
Soundview,Bronx,1/1/20,0.062,2073,16
Soundview,Bronx,2/1/20,0.059,1850,17
Soundview,Bronx,3/1/20,0.067,2000,15
Soundview,Bronx,4/1/20,0,2000,12
Soundview,Bronx,5/1/20,0.077,1895,13
Soundview,Bronx,6/1/20,0,1699,15
Soundview,Bronx,7/1/20,0.143,1850,14
Soundview,Bronx,8/1/20,0,2075,15
Soundview,Bronx,9/1/20,0.062,1687,16
Soundview,Bronx,10/1/20,0.077,1862,13
Soundview,Bronx,11/1/20,0,1862,19
Soundview,Bronx,12/1/20,0.045,1831,22
Soundview,Bronx,1/1/21,0.125,1950,16
Soundview,Bronx,2/1/21,0,2036,14
Soundview,Bronx,3/1/21,0.062,2011,16
Soundview,Bronx,4/1/21,0.091,2021,11
Soundview,Bronx,5/1/21,0,2075,12
Soundview,Bronx,6/1/21,0,1838,12
Soundview,Bronx,7/1/21,0,2048,12
Soundview,Bronx,8/1/21,0,2000,11
Soundview,Bronx,9/1/21,0.071,1856,14
Soundview,Bronx,10/1/21,0.067,1950,15
Soundview,Bronx,11/1/21,0.133,2250,15
Soundview,Bronx,12/1/21,0,2100,21
Soundview,Bronx,1/1/22,0.045,2027,22
Soundview,Bronx,2/1/22,0.04,1791,25
Soundview,Bronx,3/1/22,0,1650,12
South Jamaica,Queens,1/1/19,0,0,2
South Jamaica,Queens,2/1/19,0,0,3
South Jamaica,Queens,3/1/19,0,0,5
South Jamaica,Queens,4/1/19,0,0,2
South Jamaica,Queens,5/1/19,0,0,2
South Jamaica,Queens,6/1/19,0,0,2
South Jamaica,Queens,7/1/19,0,0,3
South Jamaica,Queens,8/1/19,0,0,6
South Jamaica,Queens,9/1/19,0,0,9
South Jamaica,Queens,10/1/19,0,0,2
South Jamaica,Queens,11/1/19,0,0,2
South Jamaica,Queens,12/1/19,0,0,4
South Jamaica,Queens,1/1/20,0,0,4
South Jamaica,Queens,2/1/20,0,0,4
South Jamaica,Queens,3/1/20,0,0,3
South Jamaica,Queens,4/1/20,0,0,1
South Jamaica,Queens,5/1/20,0,0,3
South Jamaica,Queens,6/1/20,0,0,2
South Jamaica,Queens,7/1/20,0,0,2
South Jamaica,Queens,8/1/20,0,0,2
South Jamaica,Queens,9/1/20,0,0,0
South Jamaica,Queens,10/1/20,0,0,0
South Jamaica,Queens,11/1/20,0,0,2
South Jamaica,Queens,12/1/20,0,0,6
South Jamaica,Queens,1/1/21,0,0,2
South Jamaica,Queens,2/1/21,0,0,2
South Jamaica,Queens,3/1/21,0,0,0
South Jamaica,Queens,4/1/21,0,0,0
South Jamaica,Queens,5/1/21,0,0,2
South Jamaica,Queens,6/1/21,0,0,6
South Jamaica,Queens,7/1/21,0,0,2
South Jamaica,Queens,8/1/21,0,0,0
South Jamaica,Queens,9/1/21,0,0,5
South Jamaica,Queens,10/1/21,0,0,2
South Jamaica,Queens,11/1/21,0,0,8
South Jamaica,Queens,12/1/21,0,0,7
South Jamaica,Queens,1/1/22,0,0,2
South Jamaica,Queens,2/1/22,0,0,7
South Jamaica,Queens,3/1/22,0,0,8
South Ozone Park,Queens,1/1/19,0,0,2
South Ozone Park,Queens,2/1/19,0,0,0
South Ozone Park,Queens,3/1/19,0,0,2
South Ozone Park,Queens,4/1/19,0,0,1
South Ozone Park,Queens,5/1/19,0,0,3
South Ozone Park,Queens,6/1/19,0,0,3
South Ozone Park,Queens,7/1/19,0,0,4
South Ozone Park,Queens,8/1/19,0,0,2
South Ozone Park,Queens,9/1/19,0,0,1
South Ozone Park,Queens,10/1/19,0,0,4
South Ozone Park,Queens,11/1/19,0,0,4
South Ozone Park,Queens,12/1/19,0,0,2
South Ozone Park,Queens,1/1/20,0,0,2
South Ozone Park,Queens,2/1/20,0,0,3
South Ozone Park,Queens,3/1/20,0,0,2
South Ozone Park,Queens,4/1/20,0,0,1
South Ozone Park,Queens,5/1/20,0,0,2
South Ozone Park,Queens,6/1/20,0,0,2
South Ozone Park,Queens,7/1/20,0,0,2
South Ozone Park,Queens,8/1/20,0,0,5
South Ozone Park,Queens,9/1/20,0,0,6
South Ozone Park,Queens,10/1/20,0,0,8
South Ozone Park,Queens,11/1/20,0,0,6
South Ozone Park,Queens,12/1/20,0,0,9
South Ozone Park,Queens,1/1/21,0,0,6
South Ozone Park,Queens,2/1/21,0,0,2
South Ozone Park,Queens,3/1/21,0,0,2
South Ozone Park,Queens,4/1/21,0,0,1
South Ozone Park,Queens,5/1/21,0,0,1
South Ozone Park,Queens,6/1/21,0,0,2
South Ozone Park,Queens,7/1/21,0,0,3
South Ozone Park,Queens,8/1/21,0,0,3
South Ozone Park,Queens,9/1/21,0,0,3
South Ozone Park,Queens,10/1/21,0,0,4
South Ozone Park,Queens,11/1/21,0,0,4
South Ozone Park,Queens,12/1/21,0,0,6
South Ozone Park,Queens,1/1/22,0,0,7
South Ozone Park,Queens,2/1/22,0,0,1
South Ozone Park,Queens,3/1/22,0,0,3
South Richmond Hill,Queens,1/1/19,0,0,3
South Richmond Hill,Queens,2/1/19,0,0,4
South Richmond Hill,Queens,3/1/19,0,0,6
South Richmond Hill,Queens,4/1/19,0,0,6
South Richmond Hill,Queens,5/1/19,0,0,5
South Richmond Hill,Queens,6/1/19,0,0,6
South Richmond Hill,Queens,7/1/19,0,0,5
South Richmond Hill,Queens,8/1/19,0,0,4
South Richmond Hill,Queens,9/1/19,0,0,2
South Richmond Hill,Queens,10/1/19,0,0,3
South Richmond Hill,Queens,11/1/19,0,0,5
South Richmond Hill,Queens,12/1/19,0,0,5
South Richmond Hill,Queens,1/1/20,0,0,6
South Richmond Hill,Queens,2/1/20,0,0,7
South Richmond Hill,Queens,3/1/20,0,0,5
South Richmond Hill,Queens,4/1/20,0,0,3
South Richmond Hill,Queens,5/1/20,0,0,3
South Richmond Hill,Queens,6/1/20,0,0,3
South Richmond Hill,Queens,7/1/20,0,0,4
South Richmond Hill,Queens,8/1/20,0,0,3
South Richmond Hill,Queens,9/1/20,0,0,1
South Richmond Hill,Queens,10/1/20,0,0,4
South Richmond Hill,Queens,11/1/20,0,0,5
South Richmond Hill,Queens,12/1/20,0,0,4
South Richmond Hill,Queens,1/1/21,0,0,8
South Richmond Hill,Queens,2/1/21,0,0,7
South Richmond Hill,Queens,3/1/21,0,0,6
South Richmond Hill,Queens,4/1/21,0,0,5
South Richmond Hill,Queens,5/1/21,0,0,3
South Richmond Hill,Queens,6/1/21,0,0,4
South Richmond Hill,Queens,7/1/21,0,0,1
South Richmond Hill,Queens,8/1/21,0,0,2
South Richmond Hill,Queens,9/1/21,0,0,3
South Richmond Hill,Queens,10/1/21,0,0,5
South Richmond Hill,Queens,11/1/21,0,0,5
South Richmond Hill,Queens,12/1/21,0,0,2
South Richmond Hill,Queens,1/1/22,0,0,6
South Richmond Hill,Queens,2/1/22,0,1970,10
South Richmond Hill,Queens,3/1/22,0,0,8
Springfield Gardens,Queens,1/1/19,0,0,2
Springfield Gardens,Queens,2/1/19,0,0,3
Springfield Gardens,Queens,3/1/19,0,0,1
Springfield Gardens,Queens,4/1/19,0,0,1
Springfield Gardens,Queens,5/1/19,0,0,1
Springfield Gardens,Queens,6/1/19,0,0,4
Springfield Gardens,Queens,7/1/19,0,0,4
Springfield Gardens,Queens,8/1/19,0,0,5
Springfield Gardens,Queens,9/1/19,0,0,3
Springfield Gardens,Queens,10/1/19,0,0,4
Springfield Gardens,Queens,11/1/19,0,0,2
Springfield Gardens,Queens,12/1/19,0,0,3
Springfield Gardens,Queens,1/1/20,0,0,4
Springfield Gardens,Queens,2/1/20,0,0,5
Springfield Gardens,Queens,3/1/20,0,0,5
Springfield Gardens,Queens,4/1/20,0,0,4
Springfield Gardens,Queens,5/1/20,0,0,4
Springfield Gardens,Queens,6/1/20,0,0,4
Springfield Gardens,Queens,7/1/20,0,0,4
Springfield Gardens,Queens,8/1/20,0,0,2
Springfield Gardens,Queens,9/1/20,0,0,3
Springfield Gardens,Queens,10/1/20,0,0,2
Springfield Gardens,Queens,11/1/20,0,0,4
Springfield Gardens,Queens,12/1/20,0,0,6
Springfield Gardens,Queens,1/1/21,0,0,4
Springfield Gardens,Queens,2/1/21,0,0,5
Springfield Gardens,Queens,3/1/21,0,0,4
Springfield Gardens,Queens,4/1/21,0,0,5
Springfield Gardens,Queens,5/1/21,0,0,6
Springfield Gardens,Queens,6/1/21,0,0,2
Springfield Gardens,Queens,7/1/21,0,0,2
Springfield Gardens,Queens,8/1/21,0,0,5
Springfield Gardens,Queens,9/1/21,0,0,5
Springfield Gardens,Queens,10/1/21,0,0,4
Springfield Gardens,Queens,11/1/21,0,0,3
Springfield Gardens,Queens,12/1/21,0,0,3
Springfield Gardens,Queens,1/1/22,0,0,2
Springfield Gardens,Queens,2/1/22,0,0,0
Springfield Gardens,Queens,3/1/22,0,0,1
St. Albans,Queens,1/1/19,0,0,3
St. Albans,Queens,2/1/19,0,0,5
St. Albans,Queens,3/1/19,0,0,5
St. Albans,Queens,4/1/19,0.077,1800,13
St. Albans,Queens,5/1/19,0,0,6
St. Albans,Queens,6/1/19,0,1525,10
St. Albans,Queens,7/1/19,0,0,8
St. Albans,Queens,8/1/19,0,0,4
St. Albans,Queens,9/1/19,0,0,4
St. Albans,Queens,10/1/19,0,0,4
St. Albans,Queens,11/1/19,0,0,3
St. Albans,Queens,12/1/19,0,0,7
St. Albans,Queens,1/1/20,0,0,7
St. Albans,Queens,2/1/20,0,0,5
St. Albans,Queens,3/1/20,0,0,2
St. Albans,Queens,4/1/20,0,0,4
St. Albans,Queens,5/1/20,0,0,4
St. Albans,Queens,6/1/20,0,0,2
St. Albans,Queens,7/1/20,0,0,3
St. Albans,Queens,8/1/20,0,0,0
St. Albans,Queens,9/1/20,0,0,3
St. Albans,Queens,10/1/20,0,0,3
St. Albans,Queens,11/1/20,0,0,3
St. Albans,Queens,12/1/20,0,0,3
St. Albans,Queens,1/1/21,0,0,1
St. Albans,Queens,2/1/21,0,0,2
St. Albans,Queens,3/1/21,0,0,4
St. Albans,Queens,4/1/21,0,0,4
St. Albans,Queens,5/1/21,0,0,6
St. Albans,Queens,6/1/21,0,0,1
St. Albans,Queens,7/1/21,0,0,3
St. Albans,Queens,8/1/21,0,0,5
St. Albans,Queens,9/1/21,0,0,3
St. Albans,Queens,10/1/21,0,0,7
St. Albans,Queens,11/1/21,0,1950,10
St. Albans,Queens,12/1/21,0,0,2
St. Albans,Queens,1/1/22,0,0,3
St. Albans,Queens,2/1/22,0,0,7
St. Albans,Queens,3/1/22,0,0,7
Stuyvesant Town/PCV,Manhattan,1/1/19,0.39,4127,41
Stuyvesant Town/PCV,Manhattan,2/1/19,0.375,3690,40
Stuyvesant Town/PCV,Manhattan,3/1/19,0.509,3655,57
Stuyvesant Town/PCV,Manhattan,4/1/19,0.427,3887,75
Stuyvesant Town/PCV,Manhattan,5/1/19,0.456,3910,57
Stuyvesant Town/PCV,Manhattan,6/1/19,0.615,3792,65
Stuyvesant Town/PCV,Manhattan,7/1/19,0.55,3881,60
Stuyvesant Town/PCV,Manhattan,8/1/19,0.362,3881,58
Stuyvesant Town/PCV,Manhattan,9/1/19,0.515,3885,33
Stuyvesant Town/PCV,Manhattan,10/1/19,0.48,3880,25
Stuyvesant Town/PCV,Manhattan,11/1/19,0.529,3885,17
Stuyvesant Town/PCV,Manhattan,12/1/19,0.333,3753,18
Stuyvesant Town/PCV,Manhattan,1/1/20,0.444,3869,18
Stuyvesant Town/PCV,Manhattan,2/1/20,0.059,4131,17
Stuyvesant Town/PCV,Manhattan,3/1/20,0.562,3908,16
Stuyvesant Town/PCV,Manhattan,4/1/20,0.667,3980,12
Stuyvesant Town/PCV,Manhattan,5/1/20,0.682,3945,22
Stuyvesant Town/PCV,Manhattan,6/1/20,0.246,3910,61
Stuyvesant Town/PCV,Manhattan,7/1/20,0.529,3902,51
Stuyvesant Town/PCV,Manhattan,8/1/20,0.518,3786,56
Stuyvesant Town/PCV,Manhattan,9/1/20,0.711,3770,45
Stuyvesant Town/PCV,Manhattan,10/1/20,0.145,3885,62
Stuyvesant Town/PCV,Manhattan,11/1/20,0.289,3785,45
Stuyvesant Town/PCV,Manhattan,12/1/20,0.081,3872,37
Stuyvesant Town/PCV,Manhattan,1/1/21,0,4235,26
Stuyvesant Town/PCV,Manhattan,2/1/21,0.3,3698,30
Stuyvesant Town/PCV,Manhattan,3/1/21,0,3677,29
Stuyvesant Town/PCV,Manhattan,4/1/21,0.632,3688,38
Stuyvesant Town/PCV,Manhattan,5/1/21,0.029,3565,34
Stuyvesant Town/PCV,Manhattan,6/1/21,0.08,3650,50
Stuyvesant Town/PCV,Manhattan,7/1/21,0.173,3982,81
Stuyvesant Town/PCV,Manhattan,8/1/21,0.243,4009,74
Stuyvesant Town/PCV,Manhattan,9/1/21,0.044,4162,45
Stuyvesant Town/PCV,Manhattan,10/1/21,0.455,4457,55
Stuyvesant Town/PCV,Manhattan,11/1/21,0.533,4603,45
Stuyvesant Town/PCV,Manhattan,12/1/21,0.315,4578,54
Stuyvesant Town/PCV,Manhattan,1/1/22,0.371,4584,35
Stuyvesant Town/PCV,Manhattan,2/1/22,0.674,4585,43
Stuyvesant Town/PCV,Manhattan,3/1/22,0.321,5025,56
Sunnyside,Queens,1/1/19,0.126,1950,269
Sunnyside,Queens,2/1/19,0.148,1938,284
Sunnyside,Queens,3/1/19,0.148,1975,365
Sunnyside,Queens,4/1/19,0.107,1995,327
Sunnyside,Queens,5/1/19,0.116,1950,302
Sunnyside,Queens,6/1/19,0.105,1950,343
Sunnyside,Queens,7/1/19,0.167,1995,306
Sunnyside,Queens,8/1/19,0.134,2050,290
Sunnyside,Queens,9/1/19,0.175,2066,292
Sunnyside,Queens,10/1/19,0.147,2100,273
Sunnyside,Queens,11/1/19,0.151,2050,218
Sunnyside,Queens,12/1/19,0.209,2075,177
Sunnyside,Queens,1/1/20,0.149,2000,181
Sunnyside,Queens,2/1/20,0.097,2000,155
Sunnyside,Queens,3/1/20,0.103,2100,145
Sunnyside,Queens,4/1/20,0.121,2100,99
Sunnyside,Queens,5/1/20,0.294,2100,177
Sunnyside,Queens,6/1/20,0.198,2000,293
Sunnyside,Queens,7/1/20,0.207,2000,397
Sunnyside,Queens,8/1/20,0.263,1999,437
Sunnyside,Queens,9/1/20,0.28,1995,471
Sunnyside,Queens,10/1/20,0.303,1900,495
Sunnyside,Queens,11/1/20,0.23,1800,409
Sunnyside,Queens,12/1/20,0.196,1825,413
Sunnyside,Queens,1/1/21,0.202,1850,426
Sunnyside,Queens,2/1/21,0.137,1795,439
Sunnyside,Queens,3/1/21,0.235,1800,446
Sunnyside,Queens,4/1/21,0.14,1800,471
Sunnyside,Queens,5/1/21,0.112,1799,393
Sunnyside,Queens,6/1/21,0.111,1800,368
Sunnyside,Queens,7/1/21,0.112,1900,375
Sunnyside,Queens,8/1/21,0.117,1910,291
Sunnyside,Queens,9/1/21,0.099,1950,242
Sunnyside,Queens,10/1/21,0.103,2050,223
Sunnyside,Queens,11/1/21,0.107,2000,197
Sunnyside,Queens,12/1/21,0.112,2050,187
Sunnyside,Queens,1/1/22,0.104,2100,173
Sunnyside,Queens,2/1/22,0.071,2150,170
Sunnyside,Queens,3/1/22,0.108,2100,176
Sunset Park,Brooklyn,1/1/19,0.114,1985,184
Sunset Park,Brooklyn,2/1/19,0.175,1900,154
Sunset Park,Brooklyn,3/1/19,0.145,2000,179
Sunset Park,Brooklyn,4/1/19,0.112,2000,215
Sunset Park,Brooklyn,5/1/19,0.167,2150,204
Sunset Park,Brooklyn,6/1/19,0.145,2150,166
Sunset Park,Brooklyn,7/1/19,0.11,2199,209
Sunset Park,Brooklyn,8/1/19,0.126,2133,214
Sunset Park,Brooklyn,9/1/19,0.195,2000,169
Sunset Park,Brooklyn,10/1/19,0.118,2099,144
Sunset Park,Brooklyn,11/1/19,0.143,2100,147
Sunset Park,Brooklyn,12/1/19,0.156,2100,122
Sunset Park,Brooklyn,1/1/20,0.135,2100,141
Sunset Park,Brooklyn,2/1/20,0.15,2100,113
Sunset Park,Brooklyn,3/1/20,0.205,2100,122
Sunset Park,Brooklyn,4/1/20,0.186,2062,102
Sunset Park,Brooklyn,5/1/20,0.153,2050,118
Sunset Park,Brooklyn,6/1/20,0.196,2000,138
Sunset Park,Brooklyn,7/1/20,0.199,2099,211
Sunset Park,Brooklyn,8/1/20,0.257,2017,241
Sunset Park,Brooklyn,9/1/20,0.221,1950,240
Sunset Park,Brooklyn,10/1/20,0.176,1900,267
Sunset Park,Brooklyn,11/1/20,0.202,1900,233
Sunset Park,Brooklyn,12/1/20,0.149,1900,208
Sunset Park,Brooklyn,1/1/21,0.212,1875,189
Sunset Park,Brooklyn,2/1/21,0.122,1800,189
Sunset Park,Brooklyn,3/1/21,0.169,1850,178
Sunset Park,Brooklyn,4/1/21,0.089,1873,190
Sunset Park,Brooklyn,5/1/21,0.155,2000,194
Sunset Park,Brooklyn,6/1/21,0.121,1950,190
Sunset Park,Brooklyn,7/1/21,0.123,2000,179
Sunset Park,Brooklyn,8/1/21,0.123,1997,204
Sunset Park,Brooklyn,9/1/21,0.092,2000,174
Sunset Park,Brooklyn,10/1/21,0.145,2000,173
Sunset Park,Brooklyn,11/1/21,0.081,1999,161
Sunset Park,Brooklyn,12/1/21,0.098,2000,132
Sunset Park,Brooklyn,1/1/22,0.061,2000,131
Sunset Park,Brooklyn,2/1/22,0.052,2013,116
Sunset Park,Brooklyn,3/1/22,0.111,2099,117
Throgs Neck,Bronx,1/1/19,0,1600,13
Throgs Neck,Bronx,2/1/19,0,1788,10
Throgs Neck,Bronx,3/1/19,0,0,8
Throgs Neck,Bronx,4/1/19,0,2000,11
Throgs Neck,Bronx,5/1/19,0.097,2000,31
Throgs Neck,Bronx,6/1/19,0.125,1950,16
Throgs Neck,Bronx,7/1/19,0,1975,12
Throgs Neck,Bronx,8/1/19,0,0,7
Throgs Neck,Bronx,9/1/19,0.231,1950,13
Throgs Neck,Bronx,10/1/19,0.143,2150,14
Throgs Neck,Bronx,11/1/19,0.167,2250,18
Throgs Neck,Bronx,12/1/19,0,2399,12
Throgs Neck,Bronx,1/1/20,0,0,8
Throgs Neck,Bronx,2/1/20,0,0,5
Throgs Neck,Bronx,3/1/20,0,0,6
Throgs Neck,Bronx,4/1/20,0,0,6
Throgs Neck,Bronx,5/1/20,0,0,6
Throgs Neck,Bronx,6/1/20,0,2300,12
Throgs Neck,Bronx,7/1/20,0,0,8
Throgs Neck,Bronx,8/1/20,0,0,2
Throgs Neck,Bronx,9/1/20,0,0,2
Throgs Neck,Bronx,10/1/20,0,0,3
Throgs Neck,Bronx,11/1/20,0,0,5
Throgs Neck,Bronx,12/1/20,0,0,7
Throgs Neck,Bronx,1/1/21,0,0,8
Throgs Neck,Bronx,2/1/21,0,2373,12
Throgs Neck,Bronx,3/1/21,0,2475,10
Throgs Neck,Bronx,4/1/21,0,2150,10
Throgs Neck,Bronx,5/1/21,0,2200,10
Throgs Neck,Bronx,6/1/21,0.25,2225,12
Throgs Neck,Bronx,7/1/21,0.083,2250,12
Throgs Neck,Bronx,8/1/21,0.067,2250,15
Throgs Neck,Bronx,9/1/21,0.111,2300,18
Throgs Neck,Bronx,10/1/21,0.062,2300,16
Throgs Neck,Bronx,11/1/21,0,3000,11
Throgs Neck,Bronx,12/1/21,0.091,2300,11
Throgs Neck,Bronx,1/1/22,0.182,2100,11
Throgs Neck,Bronx,2/1/22,0,2200,14
Throgs Neck,Bronx,3/1/22,0.077,2200,13
Tremont,Bronx,1/1/19,0.217,1650,23
Tremont,Bronx,2/1/19,0.129,1675,31
Tremont,Bronx,3/1/19,0.103,1600,29
Tremont,Bronx,4/1/19,0.059,1650,17
Tremont,Bronx,5/1/19,0.08,1650,25
Tremont,Bronx,6/1/19,0.108,1650,37
Tremont,Bronx,7/1/19,0.094,1799,53
Tremont,Bronx,8/1/19,0.163,1799,43
Tremont,Bronx,9/1/19,0.189,1799,37
Tremont,Bronx,10/1/19,0.176,1610,34
Tremont,Bronx,11/1/19,0.167,1550,24
Tremont,Bronx,12/1/19,0,0,8
Tremont,Bronx,1/1/20,0,1912,16
Tremont,Bronx,2/1/20,0,0,6
Tremont,Bronx,3/1/20,0.286,1924,14
Tremont,Bronx,4/1/20,0,1696,12
Tremont,Bronx,5/1/20,0.053,1649,19
Tremont,Bronx,6/1/20,0.167,1738,18
Tremont,Bronx,7/1/20,0,1676,22
Tremont,Bronx,8/1/20,0.222,1650,18
Tremont,Bronx,9/1/20,0.062,1625,16
Tremont,Bronx,10/1/20,0.182,1725,22
Tremont,Bronx,11/1/20,0,1649,16
Tremont,Bronx,12/1/20,0.25,1649,20
Tremont,Bronx,1/1/21,0.06,1550,50
Tremont,Bronx,2/1/21,0.067,1550,45
Tremont,Bronx,3/1/21,0.067,1638,30
Tremont,Bronx,4/1/21,0.154,1638,26
Tremont,Bronx,5/1/21,0,1495,24
Tremont,Bronx,6/1/21,0.031,1598,32
Tremont,Bronx,7/1/21,0.059,1773,34
Tremont,Bronx,8/1/21,0.12,1738,25
Tremont,Bronx,9/1/21,0.057,1738,35
Tremont,Bronx,10/1/21,0.059,1795,34
Tremont,Bronx,11/1/21,0.143,1738,35
Tremont,Bronx,12/1/21,0.108,1700,37
Tremont,Bronx,1/1/22,0.067,1625,30
Tremont,Bronx,2/1/22,0.043,2000,23
Tremont,Bronx,3/1/22,0.179,1923,28
Tribeca,Manhattan,1/1/19,0.148,6562,317
Tribeca,Manhattan,2/1/19,0.128,5975,273
Tribeca,Manhattan,3/1/19,0.146,6110,316
Tribeca,Manhattan,4/1/19,0.171,6325,375
Tribeca,Manhattan,5/1/19,0.087,6500,485
Tribeca,Manhattan,6/1/19,0.189,6595,482
Tribeca,Manhattan,7/1/19,0.184,7000,403
Tribeca,Manhattan,8/1/19,0.143,6698,378
Tribeca,Manhattan,9/1/19,0.149,7620,309
Tribeca,Manhattan,10/1/19,0.213,7610,338
Tribeca,Manhattan,11/1/19,0.152,7350,296
Tribeca,Manhattan,12/1/19,0.119,7500,270
Tribeca,Manhattan,1/1/20,0.144,7098,320
Tribeca,Manhattan,2/1/20,0.118,7048,280
Tribeca,Manhattan,3/1/20,0.161,6798,286
Tribeca,Manhattan,4/1/20,0.175,6450,257
Tribeca,Manhattan,5/1/20,0.177,6750,417
Tribeca,Manhattan,6/1/20,0.205,7000,541
Tribeca,Manhattan,7/1/20,0.258,6959,710
Tribeca,Manhattan,8/1/20,0.239,6900,757
Tribeca,Manhattan,9/1/20,0.255,6600,819
Tribeca,Manhattan,10/1/20,0.268,6895,724
Tribeca,Manhattan,11/1/20,0.172,6595,646
Tribeca,Manhattan,12/1/20,0.173,6794,583
Tribeca,Manhattan,1/1/21,0.121,6495,585
Tribeca,Manhattan,2/1/21,0.111,5895,541
Tribeca,Manhattan,3/1/21,0.109,5495,485
Tribeca,Manhattan,4/1/21,0.054,5700,423
Tribeca,Manhattan,5/1/21,0.03,5995,333
Tribeca,Manhattan,6/1/21,0.027,6500,299
Tribeca,Manhattan,7/1/21,0.08,6500,262
Tribeca,Manhattan,8/1/21,0.079,6800,203
Tribeca,Manhattan,9/1/21,0.061,8195,147
Tribeca,Manhattan,10/1/21,0.137,7800,161
Tribeca,Manhattan,11/1/21,0.137,7700,146
Tribeca,Manhattan,12/1/21,0.14,8795,129
Tribeca,Manhattan,1/1/22,0.153,7933,144
Tribeca,Manhattan,2/1/22,0.076,7500,171
Tribeca,Manhattan,3/1/22,0.107,7500,169
University Heights,Bronx,1/1/19,0.097,1599,31
University Heights,Bronx,2/1/19,0.108,1750,37
University Heights,Bronx,3/1/19,0.053,1800,38
University Heights,Bronx,4/1/19,0.091,1800,33
University Heights,Bronx,5/1/19,0.083,1800,36
University Heights,Bronx,6/1/19,0.211,1850,38
University Heights,Bronx,7/1/19,0.07,1650,43
University Heights,Bronx,8/1/19,0.161,1650,31
University Heights,Bronx,9/1/19,0.097,1799,31
University Heights,Bronx,10/1/19,0.065,1799,31
University Heights,Bronx,11/1/19,0.114,1700,44
University Heights,Bronx,12/1/19,0.15,1699,40
University Heights,Bronx,1/1/20,0.143,1750,28
University Heights,Bronx,2/1/20,0,1774,16
University Heights,Bronx,3/1/20,0,1799,12
